;descricao;discente;faltas_unidade;id_curso;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade
2140;REPROVADO;b0e148daf401068c1b47be520d5bb181;0.0;92127264.0;57564857;3.9;2.0;16.0;t;2.0
2141;REPROVADO;b0e148daf401068c1b47be520d5bb181;0.0;92127264.0;57564857;3.9;2.4000001;16.0;f;3.0
2142;APROVADO;2b366f50d21194c4a826929a4e10ef35;0.0;92127264.0;57564857;7.0;7.599999900000001;22.0;f;1.0
2143;APROVADO;2b366f50d21194c4a826929a4e10ef35;0.0;92127264.0;57564857;7.0;7.0;22.0;f;2.0
2144;APROVADO;2b366f50d21194c4a826929a4e10ef35;0.0;92127264.0;57564857;7.0;6.30000019;22.0;f;3.0
2145;REPROVADO;01520db6ce2ca85f5b119463328ccb93;0.0;92127264.0;57564857;1.7;4.0;22.0;f;1.0
2146;REPROVADO;01520db6ce2ca85f5b119463328ccb93;0.0;92127264.0;57564857;1.7;1.10000002;22.0;f;2.0
2147;REPROVADO;01520db6ce2ca85f5b119463328ccb93;0.0;92127264.0;57564857;1.7;0.0;22.0;f;3.0
2148;CANCELADO;9fbe3fa4dd77c465204fc54c3c32dbde;0.0;92127264.0;57564857;0.0;0.0;60.0;f;1.0
2149;CANCELADO;9fbe3fa4dd77c465204fc54c3c32dbde;0.0;92127264.0;57564857;0.0;0.0;60.0;f;2.0
2150;CANCELADO;9fbe3fa4dd77c465204fc54c3c32dbde;0.0;92127264.0;57564857;0.0;0.0;60.0;f;3.0
2151;APROVADO POR NOTA;665100eb5bacac5c89aff67cf93923b8;0.0;92127264.0;57564857;5.8;6.0;26.0;f;1.0
2152;APROVADO POR NOTA;665100eb5bacac5c89aff67cf93923b8;0.0;92127264.0;57564857;5.8;7.099999900000001;26.0;f;2.0
2153;APROVADO POR NOTA;665100eb5bacac5c89aff67cf93923b8;0.0;92127264.0;57564857;5.8;2.5999999;26.0;t;3.0
2154;APROVADO POR NOTA;b0d6eae7ca3a052474157988f5874bbc;0.0;92127264.0;57564857;5.3;5.0;24.0;f;1.0
2155;APROVADO POR NOTA;b0d6eae7ca3a052474157988f5874bbc;0.0;92127264.0;57564857;5.3;5.0;24.0;f;2.0
2156;APROVADO POR NOTA;b0d6eae7ca3a052474157988f5874bbc;0.0;92127264.0;57564857;5.3;5.80000019;24.0;f;3.0
2157;REPROVADO;72dcd1fa143cad070004d10eee2545fd;0.0;92127264.0;57564857;1.5;4.5;18.0;f;1.0
