;descricao;discente;faltas_unidade;id_curso;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade
0;APROVADO;8d2a3b00a41279debf258bc6c6305205;0.0;92127264.0;1217954;5.6;6.2;4.0;f;1.0
1;APROVADO;8d2a3b00a41279debf258bc6c6305205;0.0;92127264.0;1217954;5.6;5.0;4.0;f;2.0
2;APROVADO;8d2a3b00a41279debf258bc6c6305205;0.0;92127264.0;1217954;5.6;2.0;4.0;t;3.0
3;APROVADO;7571ec1db03f11e42635430e58b95cee;0.0;92127264.0;1217954;7.0;7.3;4.0;f;1.0
4;APROVADO;7571ec1db03f11e42635430e58b95cee;0.0;92127264.0;1217954;7.0;8.2;4.0;f;2.0
5;APROVADO;7571ec1db03f11e42635430e58b95cee;0.0;92127264.0;1217954;7.0;5.5;4.0;f;3.0
6;APROVADO;63e97bc77196994b439cb853cea9d42d;0.0;92127264.0;1217954;5.1;7.7;4.0;f;1.0
7;APROVADO;63e97bc77196994b439cb853cea9d42d;0.0;92127264.0;1217954;5.1;4.6;4.0;f;2.0
8;APROVADO;63e97bc77196994b439cb853cea9d42d;0.0;92127264.0;1217954;5.1;1.5;4.0;t;3.0
9;APROVADO;75ceafca049fd070170231fee1413d58;0.0;92127264.0;1217954;5.2;4.2;4.0;f;1.0
10;APROVADO;75ceafca049fd070170231fee1413d58;0.0;92127264.0;1217954;5.2;7.0;4.0;f;2.0
11;APROVADO;75ceafca049fd070170231fee1413d58;0.0;92127264.0;1217954;5.2;2.0;4.0;t;3.0
12;APROVADO;cb75f724561edc0a0a2be38dfe95322c;0.0;92127264.0;1217954;7.1;4.6;4.0;f;1.0
13;APROVADO;cb75f724561edc0a0a2be38dfe95322c;0.0;92127264.0;1217954;7.1;9.1;4.0;f;2.0
14;APROVADO;cb75f724561edc0a0a2be38dfe95322c;0.0;92127264.0;1217954;7.1;2.5;4.0;t;3.0
15;APROVADO;bc2bc7b8d6d7550aeaf952fd146e716e;0.0;92127264.0;1217954;6.0;6.9;4.0;f;1.0
16;APROVADO;bc2bc7b8d6d7550aeaf952fd146e716e;0.0;92127264.0;1217954;6.0;6.5;4.0;f;2.0
17;APROVADO;bc2bc7b8d6d7550aeaf952fd146e716e;0.0;92127264.0;1217954;6.0;2.0;4.0;t;3.0
18;REPROVADO;49f2cf9cba9f712bc1ffeddd47b8907f;0.0;92127264.0;1217954;2.1;4.3;6.0;f;1.0
19;REPROVADO;49f2cf9cba9f712bc1ffeddd47b8907f;0.0;92127264.0;1217954;2.1;2.0;6.0;f;2.0
20;REPROVADO;49f2cf9cba9f712bc1ffeddd47b8907f;0.0;92127264.0;1217954;2.1;0.0;6.0;f;3.0
21;CANCELADO;cbe40ea1cb2d08a912937532829ea391;0.0;92127264.0;1217954;2.8;6.0;2.0;f;1.0
22;CANCELADO;cbe40ea1cb2d08a912937532829ea391;0.0;92127264.0;1217954;2.8;2.2;2.0;f;2.0
23;CANCELADO;cbe40ea1cb2d08a912937532829ea391;0.0;92127264.0;1217954;2.8;0.3;2.0;f;3.0
24;APROVADO;7050afe9becfa1f885ad4ced2bf09c2e;0.0;2000013.0;1217954;8.8;7.5;4.0;f;3.0
25;APROVADO;7050afe9becfa1f885ad4ced2bf09c2e;0.0;2000013.0;1217954;8.8;9.0;4.0;f;1.0
26;APROVADO;7050afe9becfa1f885ad4ced2bf09c2e;0.0;2000013.0;1217954;8.8;10.0;4.0;f;2.0
27;CANCELADO;3030fd18b35ab8914c06364d99a300b8;;17848940.0;1217954;;;;;
28;APROVADO;e6710381d0f7c28d221ffe4471686649;0.0;92127264.0;1217954;5.1;5.4;2.0;f;1.0
29;APROVADO;e6710381d0f7c28d221ffe4471686649;0.0;92127264.0;1217954;5.1;6.9;2.0;f;2.0
30;APROVADO;e6710381d0f7c28d221ffe4471686649;0.0;92127264.0;1217954;5.1;2.0;2.0;t;3.0
31;APROVADO POR NOTA;2297eebcbf4008c925c4056c12bb3b27;0.0;92127264.0;1217954;5.6;5.7;2.0;f;1.0
32;APROVADO POR NOTA;2297eebcbf4008c925c4056c12bb3b27;0.0;92127264.0;1217954;5.6;7.1;2.0;f;2.0
33;APROVADO POR NOTA;2297eebcbf4008c925c4056c12bb3b27;0.0;92127264.0;1217954;5.6;4.0;2.0;f;3.0
34;APROVADO;7198f6d43d0f90dcc6745355e77e6f1e;0.0;17848940.0;1217954;5.5;5.4;2.0;f;1.0
35;APROVADO;7198f6d43d0f90dcc6745355e77e6f1e;0.0;17848940.0;1217954;5.5;6.1;2.0;f;2.0
36;APROVADO;7198f6d43d0f90dcc6745355e77e6f1e;0.0;17848940.0;1217954;5.5;2.0;2.0;t;3.0
37;APROVADO POR NOTA;2dc7771e870b008c111aa85ad59f1f66;0.0;92127264.0;1217954;6.2;6.9;4.0;f;1.0
38;APROVADO POR NOTA;2dc7771e870b008c111aa85ad59f1f66;0.0;92127264.0;1217954;6.2;7.9;4.0;f;2.0
39;APROVADO POR NOTA;2dc7771e870b008c111aa85ad59f1f66;0.0;92127264.0;1217954;6.2;3.8;4.0;f;3.0
40;APROVADO POR NOTA;c1d4e7afda2dc570f6d8319b0f511f8b;0.0;92127264.0;1217954;6.4;7.8;4.0;f;1.0
41;APROVADO POR NOTA;c1d4e7afda2dc570f6d8319b0f511f8b;0.0;92127264.0;1217954;6.4;7.3;4.0;f;2.0
42;APROVADO POR NOTA;c1d4e7afda2dc570f6d8319b0f511f8b;0.0;92127264.0;1217954;6.4;4.0;4.0;f;3.0
43;APROVADO;4402f41efd8b2de8bd404bf6cdce34ef;0.0;92127264.0;1217954;7.0;8.2;2.0;f;1.0
44;APROVADO;4402f41efd8b2de8bd404bf6cdce34ef;0.0;92127264.0;1217954;7.0;8.2;2.0;f;2.0
45;APROVADO;4402f41efd8b2de8bd404bf6cdce34ef;0.0;92127264.0;1217954;7.0;4.5;2.0;f;3.0
46;REPROVADO;0e0595fa516d0c30274d615212d43adb;0.0;92127264.0;1217954;2.5;3.6;6.0;f;1.0
47;REPROVADO;0e0595fa516d0c30274d615212d43adb;0.0;92127264.0;1217954;2.5;3.9;6.0;f;2.0
48;REPROVADO;0e0595fa516d0c30274d615212d43adb;0.0;92127264.0;1217954;2.5;0.0;6.0;f;3.0
49;APROVADO;c3902a9ccfe7c9a5efa7ff9d43c296b1;0.0;92127264.0;1217954;7.1;5.5;2.0;f;1.0
50;APROVADO;c3902a9ccfe7c9a5efa7ff9d43c296b1;0.0;92127264.0;1217954;7.1;8.2;2.0;f;2.0
51;APROVADO;c3902a9ccfe7c9a5efa7ff9d43c296b1;0.0;92127264.0;1217954;7.1;7.5;2.0;f;3.0
52;APROVADO;392221ac1839282fdd27b0b75f64df73;0.0;92127264.0;1217954;9.5;9.0;4.0;f;1.0
53;APROVADO;392221ac1839282fdd27b0b75f64df73;0.0;92127264.0;1217954;9.5;10.0;4.0;f;2.0
54;APROVADO;392221ac1839282fdd27b0b75f64df73;0.0;92127264.0;1217954;9.5;9.5;4.0;f;3.0
55;APROVADO;935575d8369467656832d455e86b8290;0.0;92127264.0;1217954;6.6;1.0;4.0;t;3.0
56;APROVADO;935575d8369467656832d455e86b8290;0.0;92127264.0;1217954;6.6;7.7;4.0;f;2.0
57;APROVADO;935575d8369467656832d455e86b8290;0.0;92127264.0;1217954;6.6;7.2;4.0;f;1.0
58;REPROVADO;515f232c90b19e1014be58aeb8b56266;0.0;92127264.0;1217954;3.8;4.5;4.0;f;1.0
59;REPROVADO;515f232c90b19e1014be58aeb8b56266;0.0;92127264.0;1217954;3.8;4.8;4.0;f;2.0
60;REPROVADO;515f232c90b19e1014be58aeb8b56266;0.0;92127264.0;1217954;3.8;1.5;4.0;t;3.0
61;REPROVADO POR MÉDIA E POR FALTAS;d624069cd2691821d497421eae79b0bc;0.0;92127264.0;1217955;1.9;5.3;22.0;f;1.0
62;REPROVADO POR MÉDIA E POR FALTAS;d624069cd2691821d497421eae79b0bc;0.0;92127264.0;1217955;1.9;0.4;22.0;f;2.0
63;REPROVADO POR MÉDIA E POR FALTAS;d624069cd2691821d497421eae79b0bc;0.0;92127264.0;1217955;1.9;0.0;22.0;f;3.0
64;APROVADO;dfc0b8035c1c5931710e65e92d91aa30;0.0;92127264.0;1217955;5.1;6.5;14.0;f;1.0
65;APROVADO;dfc0b8035c1c5931710e65e92d91aa30;0.0;92127264.0;1217955;5.1;2.6;14.0;f;2.0
66;APROVADO;dfc0b8035c1c5931710e65e92d91aa30;0.0;92127264.0;1217955;5.1;0.3;14.0;t;3.0
67;APROVADO POR NOTA;25d2bd21cd76c59793f8a006c03cf6b9;0.0;92127264.0;1217955;6.7;8.0;10.0;f;1.0
68;APROVADO POR NOTA;25d2bd21cd76c59793f8a006c03cf6b9;0.0;92127264.0;1217955;6.7;5.9;10.0;f;2.0
69;APROVADO POR NOTA;25d2bd21cd76c59793f8a006c03cf6b9;0.0;92127264.0;1217955;6.7;6.1;10.0;f;3.0
70;EXCLUIDA;a51374362bc27d1817414a9afe7b215d;;92127264.0;1217955;;;;;
71;APROVADO;e608912e1c99b8d7367c403607fcc6d8;0.0;92127264.0;1217955;5.1;7.0;0.0;f;1.0
72;APROVADO;e608912e1c99b8d7367c403607fcc6d8;0.0;92127264.0;1217955;5.1;2.9;0.0;f;2.0
73;APROVADO;e608912e1c99b8d7367c403607fcc6d8;0.0;92127264.0;1217955;5.1;2.9;0.0;t;3.0
74;APROVADO;9b03275cfc98def4ebace9f3a04bdc7c;0.0;92127264.0;1217955;6.2;6.6;0.0;f;1.0
75;APROVADO;9b03275cfc98def4ebace9f3a04bdc7c;0.0;92127264.0;1217955;6.2;6.2;0.0;f;2.0
76;APROVADO;9b03275cfc98def4ebace9f3a04bdc7c;0.0;92127264.0;1217955;6.2;2.0;0.0;t;3.0
77;APROVADO POR NOTA;5299d4aa1beb39ddaba0ff9427a90e26;0.0;92127264.0;1217955;6.7;8.1;10.0;f;1.0
78;APROVADO POR NOTA;5299d4aa1beb39ddaba0ff9427a90e26;0.0;92127264.0;1217955;6.7;6.6;10.0;f;2.0
79;APROVADO POR NOTA;5299d4aa1beb39ddaba0ff9427a90e26;0.0;92127264.0;1217955;6.7;5.3;10.0;f;3.0
80;REPROVADO;0b94a8805eba989f442796ed60e1899b;0.0;92127264.0;1217955;3.2;3.3;14.0;f;1.0
81;REPROVADO;0b94a8805eba989f442796ed60e1899b;0.0;92127264.0;1217955;3.2;4.0;14.0;f;2.0
82;REPROVADO;0b94a8805eba989f442796ed60e1899b;0.0;92127264.0;1217955;3.2;2.2;14.0;f;3.0
83;APROVADO POR NOTA;e92f4a1a10dc943216ce03dc68edc070;0.0;2000013.0;1217955;6.8;8.5;16.0;f;1.0
84;APROVADO POR NOTA;e92f4a1a10dc943216ce03dc68edc070;0.0;2000013.0;1217955;6.8;5.5;16.0;f;2.0
85;APROVADO POR NOTA;e92f4a1a10dc943216ce03dc68edc070;0.0;2000013.0;1217955;6.8;6.3;16.0;f;3.0
86;APROVADO POR NOTA;570cb04eb23871dd7b2eae6244b79378;0.0;92127264.0;1217955;5.4;4.9;10.0;f;1.0
87;APROVADO POR NOTA;570cb04eb23871dd7b2eae6244b79378;0.0;92127264.0;1217955;5.4;5.9;10.0;f;2.0
88;APROVADO POR NOTA;570cb04eb23871dd7b2eae6244b79378;0.0;92127264.0;1217955;5.4;5.3;10.0;f;3.0
89;APROVADO POR NOTA;018d9e1aafd895c4d6b8690d4fc73bc2;0.0;2000013.0;1217955;6.4;6.0;12.0;f;2.0
90;APROVADO POR NOTA;018d9e1aafd895c4d6b8690d4fc73bc2;0.0;2000013.0;1217955;6.4;5.8;12.0;f;3.0
91;APROVADO POR NOTA;018d9e1aafd895c4d6b8690d4fc73bc2;0.0;2000013.0;1217955;6.4;7.5;12.0;f;1.0
92;APROVADO POR NOTA;70e98d1661aaa5b1c47e0a1ea1c82bb0;0.0;17848940.0;1217955;5.0;6.3;16.0;f;1.0
93;APROVADO POR NOTA;70e98d1661aaa5b1c47e0a1ea1c82bb0;0.0;17848940.0;1217955;5.0;4.1;16.0;f;2.0
94;APROVADO POR NOTA;70e98d1661aaa5b1c47e0a1ea1c82bb0;0.0;17848940.0;1217955;5.0;4.5;16.0;f;3.0
95;REPROVADO;69fc0bfa31d311c26a130bf6bd37a5cd;0.0;92127264.0;1217955;2.5;3.0;4.0;f;1.0
96;REPROVADO;69fc0bfa31d311c26a130bf6bd37a5cd;0.0;92127264.0;1217955;2.5;1.9;4.0;f;2.0
97;REPROVADO;69fc0bfa31d311c26a130bf6bd37a5cd;0.0;92127264.0;1217955;2.5;2.5;4.0;f;3.0
98;APROVADO;a2b5339caf4ea54ef4c904f25feb89ef;0.0;92127264.0;1217955;5.3;5.5;6.0;f;2.0
99;APROVADO;a2b5339caf4ea54ef4c904f25feb89ef;0.0;92127264.0;1217955;5.3;3.0;6.0;f;3.0
100;APROVADO;a2b5339caf4ea54ef4c904f25feb89ef;0.0;92127264.0;1217955;5.3;2.8;6.0;t;1.0
101;EXCLUIDA;9fab264022905965335b7bc3964f7ed1;;92127264.0;1228386;;;;;
102;APROVADO;d2ebea0c1ebded5adcf2e6eb2d919b9a;0.0;92127264.0;1228386;8.7;7.5;2.0;f;3.0
103;APROVADO;d2ebea0c1ebded5adcf2e6eb2d919b9a;0.0;92127264.0;1228386;8.7;8.7;2.0;f;1.0
104;APROVADO;d2ebea0c1ebded5adcf2e6eb2d919b9a;0.0;92127264.0;1228386;8.7;9.8;2.0;f;2.0
105;REPROVADO;93c673ca49d2f77eb016bda1f2a4b844;0.0;92127264.0;1228386;3.1;8.2;2.0;f;1.0
106;REPROVADO;93c673ca49d2f77eb016bda1f2a4b844;0.0;92127264.0;1228386;3.1;0.0;2.0;f;2.0
107;REPROVADO;93c673ca49d2f77eb016bda1f2a4b844;0.0;92127264.0;1228386;3.1;1.0;2.0;f;3.0
108;EXCLUIDA;93c673ca49d2f77eb016bda1f2a4b844;;92127264.0;1228386;;;;;
109;EXCLUIDA;d2ebea0c1ebded5adcf2e6eb2d919b9a;;92127264.0;1228386;;;;;
110;EXCLUIDA;c6e6b75a1e8fb3912dc281802313a782;;92127264.0;1228386;;;;;
111;REPROVADO;c6e6b75a1e8fb3912dc281802313a782;0.0;92127264.0;1228386;1.1;3.2;6.0;f;1.0
112;REPROVADO;c6e6b75a1e8fb3912dc281802313a782;0.0;92127264.0;1228386;1.1;0.0;6.0;f;2.0
113;REPROVADO;c6e6b75a1e8fb3912dc281802313a782;0.0;92127264.0;1228386;1.1;0.0;6.0;f;3.0
114;EXCLUIDA;cbe40ea1cb2d08a912937532829ea391;;92127264.0;1228386;;;;;
115;REPROVADO;9fab264022905965335b7bc3964f7ed1;0.0;92127264.0;1228386;3.4;4.1;4.0;f;1.0
116;REPROVADO;9fab264022905965335b7bc3964f7ed1;0.0;92127264.0;1228386;3.4;3.1;4.0;f;2.0
117;REPROVADO;9fab264022905965335b7bc3964f7ed1;0.0;92127264.0;1228386;3.4;2.5;4.0;t;3.0
118;REPROVADO;cbe40ea1cb2d08a912937532829ea391;0.0;92127264.0;1228386;4.0;4.2;4.0;f;1.0
119;REPROVADO;cbe40ea1cb2d08a912937532829ea391;0.0;92127264.0;1228386;4.0;4.9;4.0;f;2.0
120;REPROVADO;cbe40ea1cb2d08a912937532829ea391;0.0;92127264.0;1228386;4.0;0.0;4.0;t;3.0
121;APROVADO POR NOTA;5625c20186d9be50433092f3269db96a;0.0;92127264.0;1228386;6.5;7.5;2.0;f;1.0
122;APROVADO POR NOTA;5625c20186d9be50433092f3269db96a;0.0;92127264.0;1228386;6.5;8.0;2.0;f;2.0
123;APROVADO POR NOTA;5625c20186d9be50433092f3269db96a;0.0;92127264.0;1228386;6.5;4.0;2.0;f;3.0
124;APROVADO POR NOTA;a4aa5cbcc579bd9b2ce70c7590ee4b04;0.0;92127264.0;1228386;5.8;6.1;2.0;f;1.0
125;APROVADO POR NOTA;a4aa5cbcc579bd9b2ce70c7590ee4b04;0.0;92127264.0;1228386;5.8;8.0;2.0;f;2.0
126;APROVADO POR NOTA;a4aa5cbcc579bd9b2ce70c7590ee4b04;0.0;92127264.0;1228386;5.8;3.3;2.0;f;3.0
127;EXCLUIDA;a4aa5cbcc579bd9b2ce70c7590ee4b04;;92127264.0;1228386;;;;;
128;APROVADO POR NOTA;ac15394f332cd690a1f81161dddf8620;0.0;92127264.0;1228386;5.1;6.2;4.0;f;2.0
129;APROVADO POR NOTA;ac15394f332cd690a1f81161dddf8620;0.0;92127264.0;1228386;5.1;4.5;4.0;f;1.0
130;APROVADO POR NOTA;ac15394f332cd690a1f81161dddf8620;0.0;92127264.0;1228386;5.1;3.0;4.0;t;3.0
131;REPROVADO;beac1f49210679beb9b26a1636ed3ff3;0.0;92127264.0;1228386;3.5;2.5;4.0;f;3.0
132;REPROVADO;beac1f49210679beb9b26a1636ed3ff3;0.0;92127264.0;1228386;3.5;4.2;4.0;f;1.0
133;REPROVADO;beac1f49210679beb9b26a1636ed3ff3;0.0;92127264.0;1228386;3.5;3.9;4.0;f;2.0
134;REPROVADO;b06b391213ef9e3897598dec729ae710;0.0;92127264.0;1228386;3.8;2.5;2.0;t;3.0
135;REPROVADO;b06b391213ef9e3897598dec729ae710;0.0;92127264.0;1228386;3.8;3.8;2.0;f;1.0
136;REPROVADO;b06b391213ef9e3897598dec729ae710;0.0;92127264.0;1228386;3.8;2.6;2.0;f;2.0
137;EXCLUIDA;beac1f49210679beb9b26a1636ed3ff3;;92127264.0;1228386;;;;;
138;APROVADO;deef0a878b7ac3d6e642ed295a0e739e;0.0;92127264.0;1228386;9.0;10.0;0.0;f;1.0
139;APROVADO;deef0a878b7ac3d6e642ed295a0e739e;0.0;92127264.0;1228386;9.0;8.0;0.0;f;2.0
140;APROVADO;deef0a878b7ac3d6e642ed295a0e739e;0.0;92127264.0;1228386;9.0;9.0;0.0;f;3.0
141;EXCLUIDA;6d42cc9c6a322c7518b6e14c0cb943c4;;92127264.0;1228386;;;;;
142;EXCLUIDA;ba5fefd9bd218063b6484ba2916d3bf0;;92127264.0;1228386;;;;;
143;EXCLUIDA;1b723ea570ff87651bed3b7039f4db06;;92127264.0;1228386;;;;;
144;APROVADO;ba5fefd9bd218063b6484ba2916d3bf0;0.0;92127264.0;1228386;7.2;8.2;2.0;f;1.0
145;APROVADO;ba5fefd9bd218063b6484ba2916d3bf0;0.0;92127264.0;1228386;7.2;6.9;2.0;f;2.0
146;APROVADO;ba5fefd9bd218063b6484ba2916d3bf0;0.0;92127264.0;1228386;7.2;6.5;2.0;f;3.0
147;APROVADO;6d42cc9c6a322c7518b6e14c0cb943c4;0.0;92127264.0;1228386;7.8;9.5;2.0;f;1.0
148;APROVADO;6d42cc9c6a322c7518b6e14c0cb943c4;0.0;92127264.0;1228386;7.8;8.9;2.0;f;2.0
149;APROVADO;6d42cc9c6a322c7518b6e14c0cb943c4;0.0;92127264.0;1228386;7.8;5.0;2.0;f;3.0
150;EXCLUIDA;0188fee9f69676d5d450513676ffa20f;;92127264.0;1228386;;;;;
151;EXCLUIDA;e16576bd21bb2c78f61e3b895da26433;;92127264.0;1228386;;;;;
152;REPROVADO;e16576bd21bb2c78f61e3b895da26433;0.0;92127264.0;1228386;2.3;6.9;6.0;f;1.0
153;REPROVADO;e16576bd21bb2c78f61e3b895da26433;0.0;92127264.0;1228386;2.3;0.0;6.0;f;2.0
154;REPROVADO;e16576bd21bb2c78f61e3b895da26433;0.0;92127264.0;1228386;2.3;0.0;6.0;f;3.0
